date,value,item
2020-09-01,,"Chicken, fresh, whole, per lb. (453.6 gm)"
1980-10-01,0.792,"Chicken, fresh, whole, per lb. (453.6 gm)"
1981-10-01,0.712,"Chicken, fresh, whole, per lb. (453.6 gm)"
1982-10-01,0.7,"Chicken, fresh, whole, per lb. (453.6 gm)"
1983-10-01,0.737,"Chicken, fresh, whole, per lb. (453.6 gm)"
1984-10-01,0.764,"Chicken, fresh, whole, per lb. (453.6 gm)"
1985-10-01,0.749,"Chicken, fresh, whole, per lb. (453.6 gm)"
1986-10-01,0.9,"Chicken, fresh, whole, per lb. (453.6 gm)"
1987-10-01,0.791,"Chicken, fresh, whole, per lb. (453.6 gm)"
1988-10-01,0.932,"Chicken, fresh, whole, per lb. (453.6 gm)"
1989-10-01,0.91,"Chicken, fresh, whole, per lb. (453.6 gm)"
1990-10-01,0.883,"Chicken, fresh, whole, per lb. (453.6 gm)"
1991-10-01,0.878,"Chicken, fresh, whole, per lb. (453.6 gm)"
1992-10-01,0.865,"Chicken, fresh, whole, per lb. (453.6 gm)"
1993-10-01,0.893,"Chicken, fresh, whole, per lb. (453.6 gm)"
1994-10-01,0.889,"Chicken, fresh, whole, per lb. (453.6 gm)"
1995-10-01,0.93,"Chicken, fresh, whole, per lb. (453.6 gm)"
1996-10-01,1.021,"Chicken, fresh, whole, per lb. (453.6 gm)"
1997-10-01,0.984,"Chicken, fresh, whole, per lb. (453.6 gm)"
1998-10-01,1.076,"Chicken, fresh, whole, per lb. (453.6 gm)"
1999-10-01,1.055,"Chicken, fresh, whole, per lb. (453.6 gm)"
2000-10-01,1.09,"Chicken, fresh, whole, per lb. (453.6 gm)"
2001-10-01,1.115,"Chicken, fresh, whole, per lb. (453.6 gm)"
2002-10-01,1.027,"Chicken, fresh, whole, per lb. (453.6 gm)"
2003-10-01,1.022,"Chicken, fresh, whole, per lb. (453.6 gm)"
2004-10-01,1.078,"Chicken, fresh, whole, per lb. (453.6 gm)"
2005-10-01,1.062,"Chicken, fresh, whole, per lb. (453.6 gm)"
2006-10-01,1.038,"Chicken, fresh, whole, per lb. (453.6 gm)"
2007-10-01,1.135,"Chicken, fresh, whole, per lb. (453.6 gm)"
2008-10-01,1.205,"Chicken, fresh, whole, per lb. (453.6 gm)"
2009-10-01,1.244,"Chicken, fresh, whole, per lb. (453.6 gm)"
2010-10-01,1.302,"Chicken, fresh, whole, per lb. (453.6 gm)"
2011-10-01,1.312,"Chicken, fresh, whole, per lb. (453.6 gm)"
2012-10-01,1.53,"Chicken, fresh, whole, per lb. (453.6 gm)"
2013-10-01,1.543,"Chicken, fresh, whole, per lb. (453.6 gm)"
2014-10-01,1.549,"Chicken, fresh, whole, per lb. (453.6 gm)"
2015-10-01,1.43,"Chicken, fresh, whole, per lb. (453.6 gm)"
2016-10-01,1.502,"Chicken, fresh, whole, per lb. (453.6 gm)"
2017-10-01,1.484,"Chicken, fresh, whole, per lb. (453.6 gm)"
2018-10-01,1.444,"Chicken, fresh, whole, per lb. (453.6 gm)"
2019-10-01,1.538,"Chicken, fresh, whole, per lb. (453.6 gm)"
2020-10-01,,"Chicken, fresh, whole, per lb. (453.6 gm)"
1980-11-01,0.766,"Chicken, fresh, whole, per lb. (453.6 gm)"
1981-11-01,0.702,"Chicken, fresh, whole, per lb. (453.6 gm)"
1982-11-01,0.694,"Chicken, fresh, whole, per lb. (453.6 gm)"
1983-11-01,0.766,"Chicken, fresh, whole, per lb. (453.6 gm)"
1984-11-01,0.771,"Chicken, fresh, whole, per lb. (453.6 gm)"
1985-11-01,0.778,"Chicken, fresh, whole, per lb. (453.6 gm)"
1986-11-01,0.878,"Chicken, fresh, whole, per lb. (453.6 gm)"
1987-11-01,0.756,"Chicken, fresh, whole, per lb. (453.6 gm)"
1988-11-01,0.892,"Chicken, fresh, whole, per lb. (453.6 gm)"
1989-11-01,0.879,"Chicken, fresh, whole, per lb. (453.6 gm)"
1990-11-01,0.88,"Chicken, fresh, whole, per lb. (453.6 gm)"
1991-11-01,0.857,"Chicken, fresh, whole, per lb. (453.6 gm)"
1992-11-01,0.885,"Chicken, fresh, whole, per lb. (453.6 gm)"
1993-11-01,0.918,"Chicken, fresh, whole, per lb. (453.6 gm)"
1994-11-01,0.904,"Chicken, fresh, whole, per lb. (453.6 gm)"
1995-11-01,0.948,"Chicken, fresh, whole, per lb. (453.6 gm)"
1996-11-01,1.003,"Chicken, fresh, whole, per lb. (453.6 gm)"
1997-11-01,1.018,"Chicken, fresh, whole, per lb. (453.6 gm)"
1998-11-01,1.084,"Chicken, fresh, whole, per lb. (453.6 gm)"
1999-11-01,1.078,"Chicken, fresh, whole, per lb. (453.6 gm)"
2000-11-01,1.065,"Chicken, fresh, whole, per lb. (453.6 gm)"
2001-11-01,1.133,"Chicken, fresh, whole, per lb. (453.6 gm)"
2002-11-01,1.044,"Chicken, fresh, whole, per lb. (453.6 gm)"
2003-11-01,1.068,"Chicken, fresh, whole, per lb. (453.6 gm)"
2004-11-01,1.039,"Chicken, fresh, whole, per lb. (453.6 gm)"
2005-11-01,1.059,"Chicken, fresh, whole, per lb. (453.6 gm)"
2006-11-01,1.049,"Chicken, fresh, whole, per lb. (453.6 gm)"
2007-11-01,1.161,"Chicken, fresh, whole, per lb. (453.6 gm)"
2008-11-01,1.304,"Chicken, fresh, whole, per lb. (453.6 gm)"
2009-11-01,1.256,"Chicken, fresh, whole, per lb. (453.6 gm)"
2010-11-01,1.277,"Chicken, fresh, whole, per lb. (453.6 gm)"
2011-11-01,1.304,"Chicken, fresh, whole, per lb. (453.6 gm)"
2012-11-01,1.512,"Chicken, fresh, whole, per lb. (453.6 gm)"
2013-11-01,1.518,"Chicken, fresh, whole, per lb. (453.6 gm)"
2014-11-01,1.533,"Chicken, fresh, whole, per lb. (453.6 gm)"
2015-11-01,1.484,"Chicken, fresh, whole, per lb. (453.6 gm)"
2016-11-01,1.478,"Chicken, fresh, whole, per lb. (453.6 gm)"
2017-11-01,1.451,"Chicken, fresh, whole, per lb. (453.6 gm)"
2018-11-01,1.501,"Chicken, fresh, whole, per lb. (453.6 gm)"
2019-11-01,1.43,"Chicken, fresh, whole, per lb. (453.6 gm)"
2020-11-01,,"Chicken, fresh, whole, per lb. (453.6 gm)"
1980-12-01,0.76,"Chicken, fresh, whole, per lb. (453.6 gm)"
1981-12-01,0.7,"Chicken, fresh, whole, per lb. (453.6 gm)"
1982-12-01,0.682,"Chicken, fresh, whole, per lb. (453.6 gm)"
1983-12-01,0.812,"Chicken, fresh, whole, per lb. (453.6 gm)"
1984-12-01,0.753,"Chicken, fresh, whole, per lb. (453.6 gm)"
1985-12-01,0.776,"Chicken, fresh, whole, per lb. (453.6 gm)"
1986-12-01,0.865,"Chicken, fresh, whole, per lb. (453.6 gm)"
1987-12-01,0.736,"Chicken, fresh, whole, per lb. (453.6 gm)"
1988-12-01,0.885,"Chicken, fresh, whole, per lb. (453.6 gm)"
1989-12-01,0.883,"Chicken, fresh, whole, per lb. (453.6 gm)"
1990-12-01,0.858,"Chicken, fresh, whole, per lb. (453.6 gm)"
1991-12-01,0.864,"Chicken, fresh, whole, per lb. (453.6 gm)"
1992-12-01,0.879,"Chicken, fresh, whole, per lb. (453.6 gm)"
1993-12-01,0.91,"Chicken, fresh, whole, per lb. (453.6 gm)"
1994-12-01,0.895,"Chicken, fresh, whole, per lb. (453.6 gm)"
1995-12-01,0.939,"Chicken, fresh, whole, per lb. (453.6 gm)"
1996-12-01,1.002,"Chicken, fresh, whole, per lb. (453.6 gm)"
1997-12-01,1.001,"Chicken, fresh, whole, per lb. (453.6 gm)"
1998-12-01,1.06,"Chicken, fresh, whole, per lb. (453.6 gm)"
1999-12-01,1.053,"Chicken, fresh, whole, per lb. (453.6 gm)"
2000-12-01,1.078,"Chicken, fresh, whole, per lb. (453.6 gm)"
2001-12-01,1.109,"Chicken, fresh, whole, per lb. (453.6 gm)"
2002-12-01,1.048,"Chicken, fresh, whole, per lb. (453.6 gm)"
2003-12-01,1.05,"Chicken, fresh, whole, per lb. (453.6 gm)"
2004-12-01,1.03,"Chicken, fresh, whole, per lb. (453.6 gm)"
2005-12-01,1.061,"Chicken, fresh, whole, per lb. (453.6 gm)"
2006-12-01,1.057,"Chicken, fresh, whole, per lb. (453.6 gm)"
2007-12-01,1.166,"Chicken, fresh, whole, per lb. (453.6 gm)"
2008-12-01,1.305,"Chicken, fresh, whole, per lb. (453.6 gm)"
2009-12-01,1.267,"Chicken, fresh, whole, per lb. (453.6 gm)"
2010-12-01,1.28,"Chicken, fresh, whole, per lb. (453.6 gm)"
2011-12-01,1.34,"Chicken, fresh, whole, per lb. (453.6 gm)"
2012-12-01,1.482,"Chicken, fresh, whole, per lb. (453.6 gm)"
2013-12-01,1.52,"Chicken, fresh, whole, per lb. (453.6 gm)"
2014-12-01,1.541,"Chicken, fresh, whole, per lb. (453.6 gm)"
2015-12-01,1.437,"Chicken, fresh, whole, per lb. (453.6 gm)"
2016-12-01,1.463,"Chicken, fresh, whole, per lb. (453.6 gm)"
2017-12-01,1.47,"Chicken, fresh, whole, per lb. (453.6 gm)"
2018-12-01,1.466,"Chicken, fresh, whole, per lb. (453.6 gm)"
2019-12-01,1.45,"Chicken, fresh, whole, per lb. (453.6 gm)"
2020-12-01,,"Chicken, fresh, whole, per lb. (453.6 gm)"
1978-01-01,,Fuel oil #2 per gallon (3.785 liters)
1979-01-01,0.555,Fuel oil #2 per gallon (3.785 liters)
1980-01-01,0.929,Fuel oil #2 per gallon (3.785 liters)
1981-01-01,1.15,Fuel oil #2 per gallon (3.785 liters)
1982-01-01,1.254,Fuel oil #2 per gallon (3.785 liters)
1983-01-01,1.194,Fuel oil #2 per gallon (3.785 liters)
1984-01-01,1.122,Fuel oil #2 per gallon (3.785 liters)
1985-01-01,1.078,Fuel oil #2 per gallon (3.785 liters)
1986-01-01,1.126,Fuel oil #2 per gallon (3.785 liters)
1987-01-01,0.817,Fuel oil #2 per gallon (3.785 liters)
1988-01-01,0.89,Fuel oil #2 per gallon (3.785 liters)
1989-01-01,0.883,Fuel oil #2 per gallon (3.785 liters)
1990-01-01,1.259,Fuel oil #2 per gallon (3.785 liters)
1991-01-01,1.235,Fuel oil #2 per gallon (3.785 liters)
1992-01-01,0.985,Fuel oil #2 per gallon (3.785 liters)
1993-01-01,0.969,Fuel oil #2 per gallon (3.785 liters)
1994-01-01,0.919,Fuel oil #2 per gallon (3.785 liters)
1995-01-01,0.913,Fuel oil #2 per gallon (3.785 liters)
1996-01-01,1.007,Fuel oil #2 per gallon (3.785 liters)
1997-01-01,1.136,Fuel oil #2 per gallon (3.785 liters)
1998-01-01,0.966,Fuel oil #2 per gallon (3.785 liters)
1999-01-01,0.834,Fuel oil #2 per gallon (3.785 liters)
2000-01-01,1.189,Fuel oil #2 per gallon (3.785 liters)
2001-01-01,1.509,Fuel oil #2 per gallon (3.785 liters)
2002-01-01,1.123,Fuel oil #2 per gallon (3.785 liters)
2003-01-01,1.396,Fuel oil #2 per gallon (3.785 liters)
2004-01-01,1.508,Fuel oil #2 per gallon (3.785 liters)
2005-01-01,1.859,Fuel oil #2 per gallon (3.785 liters)
2006-01-01,2.418,Fuel oil #2 per gallon (3.785 liters)
2007-01-01,2.368,Fuel oil #2 per gallon (3.785 liters)
2008-01-01,3.337,Fuel oil #2 per gallon (3.785 liters)
2009-01-01,2.509,Fuel oil #2 per gallon (3.785 liters)
2010-01-01,2.967,Fuel oil #2 per gallon (3.785 liters)
2011-01-01,3.415,Fuel oil #2 per gallon (3.785 liters)
2012-01-01,3.697,Fuel oil #2 per gallon (3.785 liters)
2013-01-01,3.841,Fuel oil #2 per gallon (3.785 liters)
2014-01-01,3.904,Fuel oil #2 per gallon (3.785 liters)
2015-01-01,2.811,Fuel oil #2 per gallon (3.785 liters)
2016-01-01,1.97,Fuel oil #2 per gallon (3.785 liters)
2017-01-01,2.482,Fuel oil #2 per gallon (3.785 liters)
2018-01-01,2.902,Fuel oil #2 per gallon (3.785 liters)
2019-01-01,2.934,Fuel oil #2 per gallon (3.785 liters)
2020-01-01,3.052,Fuel oil #2 per gallon (3.785 liters)
1978-02-01,,Fuel oil #2 per gallon (3.785 liters)
1979-02-01,0.577,Fuel oil #2 per gallon (3.785 liters)
1980-02-01,0.977,Fuel oil #2 per gallon (3.785 liters)
1981-02-01,1.26,Fuel oil #2 per gallon (3.785 liters)
1982-02-01,1.248,Fuel oil #2 per gallon (3.785 liters)
1983-02-01,1.16,Fuel oil #2 per gallon (3.785 liters)
1984-02-01,1.22,Fuel oil #2 per gallon (3.785 liters)
1985-02-01,1.085,Fuel oil #2 per gallon (3.785 liters)
1986-02-01,1.011,Fuel oil #2 per gallon (3.785 liters)
1987-02-01,0.851,Fuel oil #2 per gallon (3.785 liters)
1988-02-01,0.888,Fuel oil #2 per gallon (3.785 liters)
1989-02-01,0.888,Fuel oil #2 per gallon (3.785 liters)
1990-02-01,1.023,Fuel oil #2 per gallon (3.785 liters)
1991-02-01,1.17,Fuel oil #2 per gallon (3.785 liters)
1992-02-01,0.975,Fuel oil #2 per gallon (3.785 liters)
1993-02-01,0.973,Fuel oil #2 per gallon (3.785 liters)
1994-02-01,0.978,Fuel oil #2 per gallon (3.785 liters)
1995-02-01,0.915,Fuel oil #2 per gallon (3.785 liters)
1996-02-01,1.001,Fuel oil #2 per gallon (3.785 liters)
1997-02-01,1.127,Fuel oil #2 per gallon (3.785 liters)
1998-02-01,0.948,Fuel oil #2 per gallon (3.785 liters)
1999-02-01,0.828,Fuel oil #2 per gallon (3.785 liters)
2000-02-01,1.614,Fuel oil #2 per gallon (3.785 liters)
2001-02-01,1.463,Fuel oil #2 per gallon (3.785 liters)
2002-02-01,1.112,Fuel oil #2 per gallon (3.785 liters)
2003-02-01,1.641,Fuel oil #2 per gallon (3.785 liters)
2004-02-01,1.558,Fuel oil #2 per gallon (3.785 liters)
2005-02-01,1.962,Fuel oil #2 per gallon (3.785 liters)
2006-02-01,2.423,Fuel oil #2 per gallon (3.785 liters)
2007-02-01,2.425,Fuel oil #2 per gallon (3.785 liters)
2008-02-01,3.338,Fuel oil #2 per gallon (3.785 liters)
2009-02-01,2.451,Fuel oil #2 per gallon (3.785 liters)
2010-02-01,2.89,Fuel oil #2 per gallon (3.785 liters)
2011-02-01,3.607,Fuel oil #2 per gallon (3.785 liters)
2012-02-01,3.804,Fuel oil #2 per gallon (3.785 liters)
2013-02-01,3.965,Fuel oil #2 per gallon (3.785 liters)
2014-02-01,4.072,Fuel oil #2 per gallon (3.785 liters)
2015-02-01,2.864,Fuel oil #2 per gallon (3.785 liters)
2016-02-01,1.923,Fuel oil #2 per gallon (3.785 liters)
2017-02-01,2.474,Fuel oil #2 per gallon (3.785 liters)
2018-02-01,2.856,Fuel oil #2 per gallon (3.785 liters)
2019-02-01,3.03,Fuel oil #2 per gallon (3.785 liters)
2020-02-01,2.812,Fuel oil #2 per gallon (3.785 liters)
1978-03-01,,Fuel oil #2 per gallon (3.785 liters)
1979-03-01,0.605,Fuel oil #2 per gallon (3.785 liters)
1980-03-01,1.006,Fuel oil #2 per gallon (3.785 liters)
1981-03-01,1.29,Fuel oil #2 per gallon (3.785 liters)
1982-03-01,1.208,Fuel oil #2 per gallon (3.785 liters)
1983-03-01,1.101,Fuel oil #2 per gallon (3.785 liters)
1984-03-01,1.158,Fuel oil #2 per gallon (3.785 liters)
1985-03-01,1.081,Fuel oil #2 per gallon (3.785 liters)
1986-03-01,0.937,Fuel oil #2 per gallon (3.785 liters)
1987-03-01,0.843,Fuel oil #2 per gallon (3.785 liters)
1988-03-01,0.881,Fuel oil #2 per gallon (3.785 liters)
1989-03-01,0.891,Fuel oil #2 per gallon (3.785 liters)
1990-03-01,0.987,Fuel oil #2 per gallon (3.785 liters)
1991-03-01,1.086,Fuel oil #2 per gallon (3.785 liters)
1992-03-01,0.961,Fuel oil #2 per gallon (3.785 liters)
1993-03-01,0.977,Fuel oil #2 per gallon (3.785 liters)
1994-03-01,0.966,Fuel oil #2 per gallon (3.785 liters)
1995-03-01,0.906,Fuel oil #2 per gallon (3.785 liters)
1996-03-01,1.02,Fuel oil #2 per gallon (3.785 liters)
1997-03-01,1.079,Fuel oil #2 per gallon (3.785 liters)
1998-03-01,0.933,Fuel oil #2 per gallon (3.785 liters)
1999-03-01,0.828,Fuel oil #2 per gallon (3.785 liters)
2000-03-01,1.359,Fuel oil #2 per gallon (3.785 liters)
2001-03-01,1.394,Fuel oil #2 per gallon (3.785 liters)
2002-03-01,1.119,Fuel oil #2 per gallon (3.785 liters)
2003-03-01,1.766,Fuel oil #2 per gallon (3.785 liters)
2004-03-01,1.541,Fuel oil #2 per gallon (3.785 liters)
2005-03-01,2.078,Fuel oil #2 per gallon (3.785 liters)
2006-03-01,2.429,Fuel oil #2 per gallon (3.785 liters)
2007-03-01,2.505,Fuel oil #2 per gallon (3.785 liters)
2008-03-01,3.699,Fuel oil #2 per gallon (3.785 liters)
2009-03-01,2.319,Fuel oil #2 per gallon (3.785 liters)
2010-03-01,2.908,Fuel oil #2 per gallon (3.785 liters)
2011-03-01,3.827,Fuel oil #2 per gallon (3.785 liters)
2012-03-01,3.909,Fuel oil #2 per gallon (3.785 liters)
2013-03-01,3.879,Fuel oil #2 per gallon (3.785 liters)
2014-03-01,3.952,Fuel oil #2 per gallon (3.785 liters)
2015-03-01,3.019,Fuel oil #2 per gallon (3.785 liters)
2016-03-01,1.947,Fuel oil #2 per gallon (3.785 liters)
2017-03-01,2.449,Fuel oil #2 per gallon (3.785 liters)
2018-03-01,2.827,Fuel oil #2 per gallon (3.785 liters)
2019-03-01,3.05,Fuel oil #2 per gallon (3.785 liters)
2020-03-01,2.405,Fuel oil #2 per gallon (3.785 liters)
1978-04-01,,Fuel oil #2 per gallon (3.785 liters)
1979-04-01,0.627,Fuel oil #2 per gallon (3.785 liters)
1980-04-01,1.01,Fuel oil #2 per gallon (3.785 liters)
1981-04-01,1.28,Fuel oil #2 per gallon (3.785 liters)
1982-04-01,1.162,Fuel oil #2 per gallon (3.785 liters)
1983-04-01,1.07,Fuel oil #2 per gallon (3.785 liters)
1984-04-01,1.137,Fuel oil #2 per gallon (3.785 liters)
1985-04-01,1.087,Fuel oil #2 per gallon (3.785 liters)
1986-04-01,0.875,Fuel oil #2 per gallon (3.785 liters)
1987-04-01,0.843,Fuel oil #2 per gallon (3.785 liters)
1988-04-01,0.876,Fuel oil #2 per gallon (3.785 liters)
1989-04-01,0.904,Fuel oil #2 per gallon (3.785 liters)
1990-04-01,0.968,Fuel oil #2 per gallon (3.785 liters)
1991-04-01,1.016,Fuel oil #2 per gallon (3.785 liters)
1992-04-01,0.951,Fuel oil #2 per gallon (3.785 liters)
1993-04-01,0.977,Fuel oil #2 per gallon (3.785 liters)
1994-04-01,0.935,Fuel oil #2 per gallon (3.785 liters)
1995-04-01,0.9,Fuel oil #2 per gallon (3.785 liters)
1996-04-01,1.065,Fuel oil #2 per gallon (3.785 liters)
1997-04-01,1.046,Fuel oil #2 per gallon (3.785 liters)
1998-04-01,0.915,Fuel oil #2 per gallon (3.785 liters)
1999-04-01,0.853,Fuel oil #2 per gallon (3.785 liters)
2000-04-01,1.286,Fuel oil #2 per gallon (3.785 liters)
2001-04-01,1.367,Fuel oil #2 per gallon (3.785 liters)
2002-04-01,1.158,Fuel oil #2 per gallon (3.785 liters)
2003-04-01,1.491,Fuel oil #2 per gallon (3.785 liters)
2004-04-01,1.519,Fuel oil #2 per gallon (3.785 liters)
2005-04-01,2.12,Fuel oil #2 per gallon (3.785 liters)
2006-04-01,2.526,Fuel oil #2 per gallon (3.785 liters)
2007-04-01,2.555,Fuel oil #2 per gallon (3.785 liters)
2008-04-01,3.875,Fuel oil #2 per gallon (3.785 liters)
2009-04-01,2.354,Fuel oil #2 per gallon (3.785 liters)
2010-04-01,2.981,Fuel oil #2 per gallon (3.785 liters)
2011-04-01,3.975,Fuel oil #2 per gallon (3.785 liters)
2012-04-01,3.858,Fuel oil #2 per gallon (3.785 liters)
2013-04-01,3.701,Fuel oil #2 per gallon (3.785 liters)
2014-04-01,3.83,Fuel oil #2 per gallon (3.785 liters)
2015-04-01,2.755,Fuel oil #2 per gallon (3.785 liters)
2016-04-01,1.989,Fuel oil #2 per gallon (3.785 liters)
2017-04-01,2.438,Fuel oil #2 per gallon (3.785 liters)
2018-04-01,2.875,Fuel oil #2 per gallon (3.785 liters)
2019-04-01,3.103,Fuel oil #2 per gallon (3.785 liters)
2020-04-01,2.044,Fuel oil #2 per gallon (3.785 liters)
1978-05-01,,Fuel oil #2 per gallon (3.785 liters)
1979-05-01,0.656,Fuel oil #2 per gallon (3.785 liters)
1980-05-01,1.011,Fuel oil #2 per gallon (3.785 liters)
1981-05-01,1.267,Fuel oil #2 per gallon (3.785 liters)
1982-05-01,1.171,Fuel oil #2 per gallon (3.785 liters)
1983-05-01,1.089,Fuel oil #2 per gallon (3.785 liters)
1984-05-01,1.134,Fuel oil #2 per gallon (3.785 liters)
1985-05-01,1.082,Fuel oil #2 per gallon (3.785 liters)
1986-05-01,0.83,Fuel oil #2 per gallon (3.785 liters)
1987-05-01,0.839,Fuel oil #2 per gallon (3.785 liters)
1988-05-01,0.874,Fuel oil #2 per gallon (3.785 liters)
1989-05-01,0.887,Fuel oil #2 per gallon (3.785 liters)
1990-05-01,0.952,Fuel oil #2 per gallon (3.785 liters)
1991-05-01,0.968,Fuel oil #2 per gallon (3.785 liters)
1992-05-01,0.952,Fuel oil #2 per gallon (3.785 liters)
1993-05-01,0.963,Fuel oil #2 per gallon (3.785 liters)
1994-05-01,0.919,Fuel oil #2 per gallon (3.785 liters)
1995-05-01,0.901,Fuel oil #2 per gallon (3.785 liters)
1996-05-01,1.038,Fuel oil #2 per gallon (3.785 liters)
1997-05-01,1.031,Fuel oil #2 per gallon (3.785 liters)
1998-05-01,0.903,Fuel oil #2 per gallon (3.785 liters)
1999-05-01,0.852,Fuel oil #2 per gallon (3.785 liters)
2000-05-01,1.263,Fuel oil #2 per gallon (3.785 liters)
2001-05-01,1.343,Fuel oil #2 per gallon (3.785 liters)
2002-05-01,1.163,Fuel oil #2 per gallon (3.785 liters)
2003-05-01,1.372,Fuel oil #2 per gallon (3.785 liters)
2004-05-01,1.533,Fuel oil #2 per gallon (3.785 liters)
2005-05-01,2.036,Fuel oil #2 per gallon (3.785 liters)
2006-05-01,2.572,Fuel oil #2 per gallon (3.785 liters)
2007-05-01,2.567,Fuel oil #2 per gallon (3.785 liters)
2008-05-01,4.185,Fuel oil #2 per gallon (3.785 liters)
2009-05-01,2.344,Fuel oil #2 per gallon (3.785 liters)
2010-05-01,2.913,Fuel oil #2 per gallon (3.785 liters)
2011-05-01,3.914,Fuel oil #2 per gallon (3.785 liters)
2012-05-01,3.749,Fuel oil #2 per gallon (3.785 liters)
2013-05-01,3.599,Fuel oil #2 per gallon (3.785 liters)
2014-05-01,3.815,Fuel oil #2 per gallon (3.785 liters)
2015-05-01,2.788,Fuel oil #2 per gallon (3.785 liters)
2016-05-01,2.097,Fuel oil #2 per gallon (3.785 liters)
2017-05-01,2.378,Fuel oil #2 per gallon (3.785 liters)
2018-05-01,3.132,Fuel oil #2 per gallon (3.785 liters)
2019-05-01,3.03,Fuel oil #2 per gallon (3.785 liters)
2020-05-01,1.905,Fuel oil #2 per gallon (3.785 liters)
1978-06-01,,Fuel oil #2 per gallon (3.785 liters)
1979-06-01,0.709,Fuel oil #2 per gallon (3.785 liters)
1980-06-01,1.017,Fuel oil #2 per gallon (3.785 liters)
1981-06-01,1.259,Fuel oil #2 per gallon (3.785 liters)
1982-06-01,1.194,Fuel oil #2 per gallon (3.785 liters)
1983-06-01,1.087,Fuel oil #2 per gallon (3.785 liters)
1984-06-01,1.127,Fuel oil #2 per gallon (3.785 liters)
1985-06-01,1.063,Fuel oil #2 per gallon (3.785 liters)
1986-06-01,0.806,Fuel oil #2 per gallon (3.785 liters)
1987-06-01,0.841,Fuel oil #2 per gallon (3.785 liters)
1988-06-01,0.862,Fuel oil #2 per gallon (3.785 liters)
1989-06-01,0.867,Fuel oil #2 per gallon (3.785 liters)
1990-06-01,0.909,Fuel oil #2 per gallon (3.785 liters)
1991-06-01,0.945,Fuel oil #2 per gallon (3.785 liters)
1992-06-01,0.954,Fuel oil #2 per gallon (3.785 liters)
1993-06-01,0.95,Fuel oil #2 per gallon (3.785 liters)
1994-06-01,0.906,Fuel oil #2 per gallon (3.785 liters)
1995-06-01,0.895,Fuel oil #2 per gallon (3.785 liters)
1996-06-01,0.969,Fuel oil #2 per gallon (3.785 liters)
1997-06-01,1.001,Fuel oil #2 per gallon (3.785 liters)
1998-06-01,0.874,Fuel oil #2 per gallon (3.785 liters)
1999-06-01,0.845,Fuel oil #2 per gallon (3.785 liters)
2000-06-01,1.249,Fuel oil #2 per gallon (3.785 liters)
2001-06-01,1.322,Fuel oil #2 per gallon (3.785 liters)
2002-06-01,1.136,Fuel oil #2 per gallon (3.785 liters)
2003-06-01,1.305,Fuel oil #2 per gallon (3.785 liters)
2004-06-01,1.537,Fuel oil #2 per gallon (3.785 liters)
2005-06-01,2.059,Fuel oil #2 per gallon (3.785 liters)
2006-06-01,2.566,Fuel oil #2 per gallon (3.785 liters)
2007-06-01,2.561,Fuel oil #2 per gallon (3.785 liters)
2008-06-01,4.589,Fuel oil #2 per gallon (3.785 liters)
2009-06-01,2.449,Fuel oil #2 per gallon (3.785 liters)
2010-06-01,2.828,Fuel oil #2 per gallon (3.785 liters)
2011-06-01,3.824,Fuel oil #2 per gallon (3.785 liters)
2012-06-01,3.513,Fuel oil #2 per gallon (3.785 liters)
2013-06-01,3.569,Fuel oil #2 per gallon (3.785 liters)
2014-06-01,3.779,Fuel oil #2 per gallon (3.785 liters)
2015-06-01,2.743,Fuel oil #2 per gallon (3.785 liters)
2016-06-01,2.155,Fuel oil #2 per gallon (3.785 liters)
2017-06-01,2.284,Fuel oil #2 per gallon (3.785 liters)
2018-06-01,3.132,Fuel oil #2 per gallon (3.785 liters)
2019-06-01,2.946,Fuel oil #2 per gallon (3.785 liters)
2020-06-01,2.057,Fuel oil #2 per gallon (3.785 liters)
1978-07-01,,Fuel oil #2 per gallon (3.785 liters)
1979-07-01,0.752,Fuel oil #2 per gallon (3.785 liters)
1980-07-01,1.022,Fuel oil #2 per gallon (3.785 liters)
1981-07-01,1.251,Fuel oil #2 per gallon (3.785 liters)
1982-07-01,1.2,Fuel oil #2 per gallon (3.785 liters)
1983-07-01,1.083,Fuel oil #2 per gallon (3.785 liters)
1984-07-01,1.109,Fuel oil #2 per gallon (3.785 liters)
1985-07-01,1.04,Fuel oil #2 per gallon (3.785 liters)
1986-07-01,0.751,Fuel oil #2 per gallon (3.785 liters)
1987-07-01,0.842,Fuel oil #2 per gallon (3.785 liters)
1988-07-01,0.832,Fuel oil #2 per gallon (3.785 liters)
1989-07-01,0.857,Fuel oil #2 per gallon (3.785 liters)
1990-07-01,0.88,Fuel oil #2 per gallon (3.785 liters)
1991-07-01,0.926,Fuel oil #2 per gallon (3.785 liters)
1992-07-01,0.947,Fuel oil #2 per gallon (3.785 liters)
1993-07-01,0.937,Fuel oil #2 per gallon (3.785 liters)
1994-07-01,0.898,Fuel oil #2 per gallon (3.785 liters)
